week_end,t,sku_id,sku_name,line,retailer,units,everyday_price,price,dollars,arp,promo_flag,depth,display,feature,coupon,sibling_promo,pre_promo,post_promo,stores_selling,pct_acv,oos_week,base_units_true,cogs,true_base_pe,true_promo_pe,true_display_mult,true_feature_mult,true_coupon_mult,naive_base_units,naive_incr_units
2026-03-07,129,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,57.0,9.49,9.49,541.09,9.49,0,0.0,0,0,0,0,0,0,41,0.877,0,63.9,2.04,-1.0,-1.6,1.28,1.16,1.1,57.0,0.0
2026-03-14,130,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,54.2,9.49,9.49,514.73,9.49,0,0.0,0,0,0,0,0,0,44,0.941,0,69.4,2.04,-1.0,-1.6,1.28,1.16,1.1,54.2,0.0
2026-03-21,131,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,82.3,9.49,9.49,780.62,9.49,0,0.0,0,0,0,0,0,0,43,0.92,0,68.7,2.04,-1.0,-1.6,1.28,1.16,1.1,82.3,0.0
2026-03-28,132,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,58.5,9.49,9.49,555.6,9.49,0,0.0,0,0,0,0,0,0,42,0.899,0,67.9,2.04,-1.0,-1.6,1.28,1.16,1.1,58.5,0.0
2026-04-04,133,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,61.7,9.49,9.49,585.49,9.49,0,0.0,0,0,0,0,0,0,44,0.941,0,72.0,2.04,-1.0,-1.6,1.28,1.16,1.1,61.7,0.0
2026-04-11,134,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,67.3,9.49,9.49,638.82,9.49,0,0.0,0,0,0,0,0,0,43,0.92,0,71.3,2.04,-1.0,-1.6,1.28,1.16,1.1,67.3,0.0
2026-04-18,135,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,71.4,9.49,9.49,677.28,9.49,0,0.0,0,0,0,0,0,0,44,0.941,0,74.0,2.04,-1.0,-1.6,1.28,1.16,1.1,71.4,0.0
2026-04-25,136,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,76.8,9.49,9.49,728.76,9.49,0,0.0,0,0,0,0,0,0,42,0.899,0,71.7,2.04,-1.0,-1.6,1.28,1.16,1.1,76.8,0.0
2026-05-02,137,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,67.8,9.49,9.49,643.5,9.49,0,0.0,0,0,0,0,0,0,42,0.899,0,72.9,2.04,-1.0,-1.6,1.28,1.16,1.1,67.8,0.0
2026-05-09,138,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,66.3,9.49,9.49,629.14,9.49,0,0.0,0,0,0,0,1,0,43,0.92,0,76.0,2.04,-1.0,-1.6,1.28,1.16,1.1,66.3,0.0
2026-05-16,139,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,101.1,9.49,8.54,885.94,8.76,1,0.1,0,0,0,0,0,0,42,0.899,0,75.7,2.04,-1.0,-1.6,1.28,1.16,1.1,67.6,33.6
2026-05-23,140,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,94.3,9.49,8.54,824.3,8.74,1,0.1,0,0,0,0,0,0,43,0.92,0,90.9,2.04,-1.0,-1.6,1.28,1.16,1.1,67.6,26.8
2026-05-30,141,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,122.5,9.49,9.49,1162.86,9.49,0,0.0,0,0,0,0,0,1,42,0.899,0,97.2,2.04,-1.0,-1.6,1.28,1.16,1.1,122.5,0.0
2026-06-06,142,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,70.8,9.49,9.49,671.66,9.49,0,0.0,0,0,0,0,0,0,43,0.92,0,82.4,2.04,-1.0,-1.6,1.28,1.16,1.1,70.8,0.0
2026-06-13,143,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,88.9,9.49,9.49,843.62,9.49,0,0.0,0,0,0,0,0,0,45,0.963,0,88.0,2.04,-1.0,-1.6,1.28,1.16,1.1,88.9,0.0
2026-06-20,144,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,104.6,9.49,9.49,992.42,9.49,0,0.0,0,0,0,0,0,0,46,0.984,0,91.6,2.04,-1.0,-1.6,1.28,1.16,1.1,104.6,0.0
2026-06-27,145,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,119.1,9.49,9.49,1130.37,9.49,0,0.0,0,0,0,0,0,0,46,0.984,0,118.4,2.04,-1.0,-1.6,1.28,1.16,1.1,119.1,0.0
2026-07-04,146,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,95.2,9.49,9.49,903.16,9.49,0,0.0,0,0,0,1,1,0,45,0.963,0,134.4,2.04,-1.0,-1.6,1.28,1.16,1.1,95.2,0.0
2026-07-11,147,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,112.9,9.49,8.54,980.92,8.69,1,0.1,0,0,0,0,0,0,46,0.984,0,95.3,2.04,-1.0,-1.6,1.28,1.16,1.1,92.1,20.8
2026-07-18,148,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,100.9,9.49,9.49,957.34,9.49,0,0.0,0,0,0,0,0,1,46,0.984,0,95.9,2.04,-1.0,-1.6,1.28,1.16,1.1,100.9,0.0
2026-07-25,149,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,88.9,9.49,9.49,843.55,9.49,0,0.0,0,0,0,0,0,0,46,0.984,0,96.0,2.04,-1.0,-1.6,1.28,1.16,1.1,88.9,0.0
2026-08-01,150,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,80.2,9.49,9.49,760.95,9.49,0,0.0,0,0,0,0,0,0,46,0.984,0,95.6,2.04,-1.0,-1.6,1.28,1.16,1.1,80.2,0.0
2026-08-08,151,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,79.6,9.49,9.49,755.34,9.49,0,0.0,0,0,0,1,0,0,44,0.941,0,90.6,2.04,-1.0,-1.6,1.28,1.16,1.1,79.6,0.0
2026-08-15,152,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,62.3,9.49,9.49,590.79,9.49,0,0.0,0,0,0,1,0,0,44,0.941,0,89.3,2.04,-1.0,-1.6,1.28,1.16,1.1,62.3,0.0
2026-08-22,153,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,99.6,9.49,9.49,945.58,9.49,0,0.0,0,0,0,1,0,0,46,0.984,0,106.9,2.04,-1.0,-1.6,1.28,1.16,1.1,99.6,0.0
2026-08-29,154,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,108.7,9.49,9.49,1031.69,9.49,0,0.0,0,0,0,0,0,0,44,0.941,0,99.8,2.04,-1.0,-1.6,1.28,1.16,1.1,108.7,0.0
2026-09-05,155,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,Hollybrook Foods,86.6,9.49,9.49,821.87,9.49,0,0.0,0,0,0,0,0,0,45,0.963,0,84.9,2.04,-1.0,-1.6,1.28,1.16,1.1,86.6,0.0
2023-09-16,0,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,261.0,6.49,6.49,1693.62,6.49,0,0.0,0,0,0,0,0,0,78,0.511,0,360.6,2.04,-1.0,-1.6,1.28,1.16,1.1,261.0,0.0
2023-09-23,1,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,342.2,6.49,6.49,2220.82,6.49,0,0.0,0,0,0,0,0,0,78,0.511,0,298.2,2.04,-1.0,-1.6,1.28,1.16,1.1,342.2,0.0
2023-09-30,2,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,218.2,6.49,6.49,1416.07,6.49,0,0.0,0,0,0,0,1,0,76,0.498,0,280.4,2.04,-1.0,-1.6,1.28,1.16,1.1,218.2,0.0
2023-10-07,3,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,335.4,6.49,5.52,1901.77,5.67,1,0.15,0,0,0,0,0,0,78,0.511,0,277.6,2.04,-1.0,-1.6,1.28,1.16,1.1,335.4,0.0
2023-10-14,4,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,428.1,6.49,5.52,2466.04,5.76,1,0.15,0,0,0,0,0,0,77,0.504,0,264.5,2.04,-1.0,-1.6,1.28,1.16,1.1,428.1,0.0
2023-10-21,5,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,219.2,6.49,6.49,1422.44,6.49,0,0.0,0,0,0,0,0,1,78,0.511,0,259.1,2.04,-1.0,-1.6,1.28,1.16,1.1,219.2,0.0
2023-10-28,6,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,211.3,6.49,6.49,1371.22,6.49,0,0.0,0,0,0,0,0,0,78,0.511,0,251.3,2.04,-1.0,-1.6,1.28,1.16,1.1,211.3,0.0
2023-11-04,7,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,234.1,6.49,6.49,1519.04,6.49,0,0.0,0,0,0,0,0,0,76,0.498,0,238.2,2.04,-1.0,-1.6,1.28,1.16,1.1,234.1,0.0
2023-11-11,8,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,226.9,6.49,6.49,1472.88,6.49,0,0.0,0,0,0,0,0,0,77,0.504,0,235.7,2.04,-1.0,-1.6,1.28,1.16,1.1,226.9,0.0
2023-11-18,9,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,163.7,6.49,6.49,1062.35,6.49,0,0.0,0,0,0,1,1,0,78,0.511,0,247.8,2.04,-1.0,-1.6,1.28,1.16,1.1,163.7,0.0
2023-11-25,10,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,642.8,6.49,5.19,3535.49,5.5,1,0.2,1,1,0,1,0,0,77,0.504,0,247.1,2.04,-1.0,-1.6,1.28,1.16,1.1,223.0,419.7
2023-12-02,11,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,467.6,6.49,5.19,2496.93,5.34,1,0.2,1,1,0,1,0,0,76,0.498,0,223.1,2.04,-1.0,-1.6,1.28,1.16,1.1,223.0,244.6
2023-12-09,12,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,177.3,6.49,6.49,1150.75,6.49,0,0.0,0,0,0,1,0,1,76,0.498,0,222.1,2.04,-1.0,-1.6,1.28,1.16,1.1,177.3,0.0
2023-12-16,13,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,245.4,6.49,6.49,1592.72,6.49,0,0.0,0,0,0,0,0,0,81,0.53,0,245.5,2.04,-1.0,-1.6,1.28,1.16,1.1,245.4,0.0
2023-12-23,14,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,259.2,6.49,6.49,1682.0,6.49,0,0.0,0,0,0,0,0,0,81,0.53,0,257.8,2.04,-1.0,-1.6,1.28,1.16,1.1,259.2,0.0
2023-12-30,15,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,296.5,6.49,6.49,1924.31,6.49,0,0.0,0,0,0,0,0,0,83,0.543,0,256.9,2.04,-1.0,-1.6,1.28,1.16,1.1,296.5,0.0
2024-01-06,16,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,96.2,6.49,6.49,624.11,6.49,0,0.0,0,0,0,1,1,0,82,0.537,1,276.5,2.04,-1.0,-1.6,1.28,1.16,1.1,96.2,0.0
2024-01-13,17,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,589.3,6.49,4.87,2963.96,5.03,1,0.25,1,1,0,1,0,0,81,0.53,0,276.6,2.04,-1.0,-1.6,1.28,1.16,1.1,230.5,358.8
2024-01-20,18,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,619.4,6.49,4.87,3084.73,4.98,1,0.25,1,1,0,1,0,0,81,0.53,0,248.9,2.04,-1.0,-1.6,1.28,1.16,1.1,230.5,388.9
2024-01-27,19,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,246.8,6.49,6.49,1601.69,6.49,0,0.0,0,0,0,0,0,1,83,0.543,0,259.0,2.04,-1.0,-1.6,1.28,1.16,1.1,246.8,0.0
2024-02-03,20,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,278.4,6.49,6.49,1806.98,6.49,0,0.0,0,0,0,0,0,0,82,0.537,0,259.9,2.04,-1.0,-1.6,1.28,1.16,1.1,278.4,0.0
2024-02-10,21,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,211.7,6.49,6.49,1373.71,6.49,0,0.0,0,0,0,1,0,0,83,0.543,0,267.2,2.04,-1.0,-1.6,1.28,1.16,1.1,211.7,0.0
2024-02-17,22,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,234.0,6.49,6.49,1518.98,6.49,0,0.0,0,0,0,1,1,0,81,0.53,0,264.7,2.04,-1.0,-1.6,1.28,1.16,1.1,234.0,0.0
2024-02-24,23,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,530.6,6.49,4.87,2748.39,5.18,1,0.25,0,1,0,1,0,0,81,0.53,0,268.5,2.04,-1.0,-1.6,1.28,1.16,1.1,246.1,284.5
2024-03-02,24,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,226.8,6.49,6.49,1471.97,6.49,0,0.0,0,0,0,0,0,1,82,0.537,0,275.6,2.04,-1.0,-1.6,1.28,1.16,1.1,226.8,0.0
2024-03-09,25,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,294.0,6.49,6.49,1908.26,6.49,0,0.0,0,0,0,0,0,0,82,0.537,0,279.1,2.04,-1.0,-1.6,1.28,1.16,1.1,294.0,0.0
2024-03-16,26,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,288.1,6.49,6.49,1870.05,6.49,0,0.0,0,0,0,0,1,0,88,0.576,0,303.2,2.04,-1.0,-1.6,1.28,1.16,1.1,288.1,0.0
2024-03-23,27,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,488.3,6.49,5.52,2744.33,5.62,1,0.15,0,0,0,0,0,0,89,0.583,0,310.4,2.04,-1.0,-1.6,1.28,1.16,1.1,262.6,225.7
2024-03-30,28,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,301.2,6.49,6.49,1954.87,6.49,0,0.0,0,0,0,1,0,1,87,0.57,0,307.0,2.04,-1.0,-1.6,1.28,1.16,1.1,301.2,0.0
2024-04-06,29,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,281.8,6.49,6.49,1829.06,6.49,0,0.0,0,0,0,1,0,0,87,0.57,0,310.8,2.04,-1.0,-1.6,1.28,1.16,1.1,281.8,0.0
2024-04-13,30,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,281.9,6.49,6.49,1829.46,6.49,0,0.0,0,0,0,0,0,0,89,0.583,0,322.1,2.04,-1.0,-1.6,1.28,1.16,1.1,281.9,0.0
2024-04-20,31,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,303.2,6.49,6.49,1967.71,6.49,0,0.0,0,0,0,0,1,0,87,0.57,0,319.3,2.04,-1.0,-1.6,1.28,1.16,1.1,303.2,0.0
2024-04-27,32,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,375.5,6.49,5.52,2102.7,5.6,1,0.15,0,0,0,0,0,0,89,0.583,0,331.7,2.04,-1.0,-1.6,1.28,1.16,1.1,285.0,90.5
2024-05-04,33,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,277.9,6.49,6.49,1803.34,6.49,0,0.0,0,0,0,0,0,1,87,0.57,0,329.7,2.04,-1.0,-1.6,1.28,1.16,1.1,277.9,0.0
2024-05-11,34,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,383.5,6.49,6.49,2489.14,6.49,0,0.0,0,0,0,0,0,0,87,0.57,0,335.6,2.04,-1.0,-1.6,1.28,1.16,1.1,383.5,0.0
2024-05-18,35,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,370.2,6.49,6.49,2402.41,6.49,0,0.0,0,0,0,1,0,0,88,0.576,0,398.1,2.04,-1.0,-1.6,1.28,1.16,1.1,370.2,0.0
2024-05-25,36,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,341.3,6.99,6.99,2385.56,6.99,0,0.0,0,0,0,1,0,0,88,0.576,0,404.4,2.04,-1.0,-1.6,1.28,1.16,1.1,341.3,0.0
2024-06-01,37,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,279.9,6.99,6.99,1956.29,6.99,0,0.0,0,0,0,0,1,0,87,0.57,0,330.9,2.04,-1.0,-1.6,1.28,1.16,1.1,279.9,0.0
2024-06-08,38,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,416.9,6.99,6.29,2647.26,6.35,1,0.1,0,0,0,1,0,0,89,0.583,0,345.5,2.04,-1.0,-1.6,1.28,1.16,1.1,292.5,124.4
2024-06-15,39,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,528.5,6.99,6.29,3340.39,6.32,1,0.1,0,0,0,0,0,0,94,0.615,0,372.3,2.04,-1.0,-1.6,1.28,1.16,1.1,292.5,236.0
2024-06-22,40,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,373.9,6.99,6.99,2613.77,6.99,0,0.0,0,0,0,0,0,1,94,0.615,0,379.3,2.04,-1.0,-1.6,1.28,1.16,1.1,373.9,0.0
2024-06-29,41,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,443.8,6.99,6.99,3102.47,6.99,0,0.0,0,0,0,1,0,0,95,0.622,0,495.4,2.04,-1.0,-1.6,1.28,1.16,1.1,443.8,0.0
2024-07-06,42,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,516.2,6.99,6.99,3608.49,6.99,0,0.0,0,0,0,1,0,0,95,0.622,0,574.8,2.04,-1.0,-1.6,1.28,1.16,1.1,516.2,0.0
2024-07-13,43,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,401.7,6.99,6.99,2807.56,6.99,0,0.0,0,0,0,1,0,0,94,0.615,0,394.8,2.04,-1.0,-1.6,1.28,1.16,1.1,401.7,0.0
2024-07-20,44,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,429.9,6.99,6.99,3004.98,6.99,0,0.0,0,0,0,0,0,0,93,0.609,0,392.8,2.04,-1.0,-1.6,1.28,1.16,1.1,429.9,0.0
2024-07-27,45,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,382.9,6.99,6.99,2676.7,6.99,0,0.0,0,0,0,0,1,0,93,0.609,0,393.2,2.04,-1.0,-1.6,1.28,1.16,1.1,382.9,0.0
2024-08-03,46,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,342.2,6.99,6.29,2207.35,6.45,1,0.1,0,0,0,0,0,0,93,0.609,0,391.6,2.04,-1.0,-1.6,1.28,1.16,1.1,392.3,0.0
2024-08-10,47,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,509.6,6.99,6.29,3256.04,6.39,1,0.1,0,0,0,1,0,0,94,0.615,0,392.1,2.04,-1.0,-1.6,1.28,1.16,1.1,392.3,117.3
2024-08-17,48,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,361.6,6.99,6.99,2527.41,6.99,0,0.0,0,0,0,0,0,1,93,0.609,0,382.2,2.04,-1.0,-1.6,1.28,1.16,1.1,361.6,0.0
2024-08-24,49,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,417.1,6.99,6.99,2915.23,6.99,0,0.0,0,0,0,0,1,0,93,0.609,0,438.0,2.04,-1.0,-1.6,1.28,1.16,1.1,417.1,0.0
2024-08-31,50,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,662.6,6.99,5.94,4048.63,6.11,1,0.15,0,0,0,1,0,0,95,0.622,0,436.6,2.04,-1.0,-1.6,1.28,1.16,1.1,409.4,253.2
2024-09-07,51,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,419.2,6.99,5.94,2523.39,6.02,1,0.15,0,0,0,1,0,0,95,0.622,0,363.0,2.04,-1.0,-1.6,1.28,1.16,1.1,409.4,9.8
2024-09-14,52,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,306.1,6.99,6.99,2139.83,6.99,0,0.0,0,0,0,1,0,1,98,0.642,0,362.8,2.04,-1.0,-1.6,1.28,1.16,1.1,306.1,0.0
2024-09-21,53,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,358.1,6.99,6.99,2503.25,6.99,0,0.0,0,0,0,0,0,0,99,0.648,0,354.2,2.04,-1.0,-1.6,1.28,1.16,1.1,358.1,0.0
2024-09-28,54,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,292.8,6.99,6.99,2046.93,6.99,0,0.0,0,0,0,0,0,0,100,0.655,0,345.2,2.04,-1.0,-1.6,1.28,1.16,1.1,292.8,0.0
2024-10-05,55,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,321.1,6.99,6.99,2244.58,6.99,0,0.0,0,0,0,0,0,0,99,0.648,0,329.7,2.04,-1.0,-1.6,1.28,1.16,1.1,321.1,0.0
2024-10-12,56,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,318.6,6.99,6.99,2226.81,6.99,0,0.0,0,0,0,0,0,0,98,0.642,0,315.1,2.04,-1.0,-1.6,1.28,1.16,1.1,318.6,0.0
2024-10-19,57,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,343.1,6.99,6.99,2398.19,6.99,0,0.0,0,0,0,0,0,0,98,0.642,0,304.7,2.04,-1.0,-1.6,1.28,1.16,1.1,343.1,0.0
2024-10-26,58,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,267.0,6.99,6.99,1866.24,6.99,0,0.0,0,0,0,1,1,0,99,0.648,0,298.5,2.04,-1.0,-1.6,1.28,1.16,1.1,267.0,0.0
2024-11-02,59,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,374.4,6.99,5.94,2253.65,6.02,1,0.15,0,0,0,0,0,0,99,0.648,0,290.4,2.04,-1.0,-1.6,1.28,1.16,1.1,319.8,54.5
2024-11-09,60,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,286.2,6.99,6.99,2000.42,6.99,0,0.0,0,0,0,0,0,1,99,0.648,0,283.6,2.04,-1.0,-1.6,1.28,1.16,1.1,286.2,0.0
2024-11-16,61,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,187.5,6.99,6.99,1310.33,6.99,0,0.0,0,0,0,1,1,0,100,0.655,0,281.2,2.04,-1.0,-1.6,1.28,1.16,1.1,187.5,0.0
2024-11-23,62,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,647.4,6.99,5.24,3670.8,5.67,1,0.25,1,1,0,1,0,0,100,0.655,0,293.2,2.04,-1.0,-1.6,1.28,1.16,1.1,305.7,341.7
2024-11-30,63,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,250.5,6.99,6.99,1750.99,6.99,0,0.0,0,0,0,0,0,1,99,0.648,0,294.6,2.04,-1.0,-1.6,1.28,1.16,1.1,250.5,0.0
2024-12-07,64,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,254.0,6.99,6.99,1775.53,6.99,0,0.0,0,0,0,1,0,0,100,0.655,0,273.5,2.04,-1.0,-1.6,1.28,1.16,1.1,254.0,0.0
2024-12-14,65,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,360.4,6.99,6.99,2519.23,6.99,0,0.0,0,0,0,0,0,0,105,0.687,0,297.8,2.04,-1.0,-1.6,1.28,1.16,1.1,360.4,0.0
2024-12-21,66,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,327.6,6.99,6.99,2290.03,6.99,0,0.0,0,0,0,0,1,0,106,0.694,0,315.8,2.04,-1.0,-1.6,1.28,1.16,1.1,327.6,0.0
2024-12-28,67,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,739.5,6.99,5.59,4267.18,5.77,1,0.2,1,1,0,0,0,0,105,0.687,0,304.1,2.04,-1.0,-1.6,1.28,1.16,1.1,276.6,462.9
2025-01-04,68,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,788.2,6.99,5.59,4634.35,5.88,1,0.2,1,1,0,1,0,0,105,0.687,0,331.3,2.04,-1.0,-1.6,1.28,1.16,1.1,276.6,511.6
2025-01-11,69,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,901.7,6.99,5.59,5274.78,5.85,1,0.2,1,1,0,1,0,0,106,0.694,0,338.8,2.04,-1.0,-1.6,1.28,1.16,1.1,276.6,625.1
2025-01-18,70,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,215.6,6.99,6.99,1506.99,6.99,0,0.0,0,0,0,1,0,1,104,0.681,0,299.1,2.04,-1.0,-1.6,1.28,1.16,1.1,215.6,0.0
2025-01-25,71,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,319.7,6.99,6.99,2234.67,6.99,0,0.0,0,0,0,0,0,0,104,0.681,0,303.7,2.04,-1.0,-1.6,1.28,1.16,1.1,319.7,0.0
2025-02-01,72,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,251.2,6.99,6.99,1755.66,6.99,0,0.0,0,0,0,1,0,0,106,0.694,0,314.4,2.04,-1.0,-1.6,1.28,1.16,1.1,251.2,0.0
2025-02-08,73,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,287.1,6.99,6.99,2006.56,6.99,0,0.0,0,0,0,0,1,0,105,0.687,0,316.3,2.04,-1.0,-1.6,1.28,1.16,1.1,287.1,0.0
2025-02-15,74,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,657.9,6.99,5.24,3486.71,5.3,1,0.25,0,1,0,1,0,0,106,0.694,0,324.2,2.04,-1.0,-1.6,1.28,1.16,1.1,270.6,387.3
2025-02-22,75,BW-203,Bramblewick Trail Bars Dark Choc 12ct,Bars,ThriftLane,673.9,6.99,5.24,3787.26,5.62,1,0.25,0,1,0,1,0,0,105,0.687,0,325.8,2.04,-1.0,-1.6,1.28,1.16,1.1,270.6,403.3
